order_id,customer_id,email,order_date,order_channel,payment_method,shipping_speed,is_expedited,agent_id,shipping_address,billing_address,order_total,total_items,clv_bucket
SO-66136499,CUST-4569,mjenkins@example.net,2025-07-21,newegg,newegg,standard,False,ONLINE,"499 Thompson Common, Crawfordland, SC 47060","499 Thompson Common, Crawfordland, SC 47060",7677.01,29,high
SO-13831223,CUST-4897,ricardowilson@example.org,2024-12-18,web,"credit card",two-day,True,ONLINE,"83385 Grant Brook, Michaelview, MN 47367","83385 Grant Brook, Michaelview, MN 47367",7738.53,41,high
SO-55034159,CUST-4897,ricardowilson@example.org,2025-02-05,web,paypal,standard,False,ONLINE,"83385 Grant Brook, Michaelview, MN 47367","83385 Grant Brook, Michaelview, MN 47367",3615.42,13,high
SO-16819116,CUST-4897,ricardowilson@example.org,2024-08-16,"social media","google pay",two-day,True,ONLINE,"83385 Grant Brook, Michaelview, MN 47367","83385 Grant Brook, Michaelview, MN 47367",3621.75,13,high
SO-89645076,CUST-3697,garyjenkins@example.net,2024-12-13,web,paypal,overnight,True,ONLINE,"66725 Pierce Islands, Tiffanyfort, AS 89134","66725 Pierce Islands, Tiffanyfort, AS 89134",1807.37,14,low
SO-25576423,CUST-3697,garyjenkins@example.net,2024-08-25,web,paypal,standard,False,ONLINE,"66725 Pierce Islands, Tiffanyfort, AS 89134","66725 Pierce Islands, Tiffanyfort, AS 89134",7458.27,29,low
SO-43118062,CUST-3697,garyjenkins@example.net,2024-08-25,web,"credit card",standard,False,ONLINE,"66725 Pierce Islands, Tiffanyfort, AS 89134","66725 Pierce Islands, Tiffanyfort, AS 89134",6905.69,31,low
SO-16836397,CUST-5036,rachel38@example.net,2025-05-07,web,"apple pay",standard,False,ONLINE,"Unit 0667 Box 2764, DPO AE 01973","Unit 0667 Box 2764, DPO AE 01973",3097.13,8,high
SO-60689920,CUST-4101,justin80@example.net,2025-04-14,web,ach,two-day,True,ONLINE,"12523 Wilson Shoal Suite 942, Christopherburgh, PA 50937","12523 Wilson Shoal Suite 942, Christopherburgh, PA 50937",3202.95,14,high
SO-05762992,CUST-4101,justin80@example.net,2025-01-11,web,"google pay",two-day,True,ONLINE,"12523 Wilson Shoal Suite 942, Christopherburgh, PA 50937","12523 Wilson Shoal Suite 942, Christopherburgh, PA 50937",2119.16,9,high
SO-31360929,CUST-4101,justin80@example.net,2024-08-29,newegg,newegg,overnight,True,ONLINE,"12523 Wilson Shoal Suite 942, Christopherburgh, PA 50937","12523 Wilson Shoal Suite 942, Christopherburgh, PA 50937",4761.43,24,high
SO-50471687,CUST-5113,salinaspatricia@example.com,2024-11-21,web,paypal,standard,False,ONLINE,"8243 Rodriguez Mountain Suite 757, Allisonville, ND 62604","8243 Rodriguez Mountain Suite 757, Allisonville, ND 62604",1837.3,19,high
SO-02107453,CUST-5113,salinaspatricia@example.com,2025-02-04,web,"credit card",standard,False,ONLINE,"8243 Rodriguez Mountain Suite 757, Allisonville, ND 62604","8243 Rodriguez Mountain Suite 757, Allisonville, ND 62604",2898.53,12,high
SO-53965301,CUST-3685,douglascruz@example.net,2025-06-30,web,"apple pay",overnight,True,ONLINE,"56876 Ronald Rue Suite 753, East Hollyborough, TX 54565","56876 Ronald Rue Suite 753, East Hollyborough, TX 54565",1271.62,12,high
SO-90452471,CUST-3685,douglascruz@example.net,2024-09-01,web,"apple pay",standard,False,ONLINE,"56876 Ronald Rue Suite 753, East Hollyborough, TX 54565","56876 Ronald Rue Suite 753, East Hollyborough, TX 54565",2068.35,9,high
SO-44744755,CUST-3685,douglascruz@example.net,2025-03-31,newegg,newegg,standard,False,ONLINE,"56876 Ronald Rue Suite 753, East Hollyborough, TX 54565","56876 Ronald Rue Suite 753, East Hollyborough, TX 54565",413.6,1,high
SO-51845202,CUST-5348,lauren08@example.com,2024-10-18,newegg,newegg,two-day,True,ONLINE,"60470 Belinda Vista Apt. 199, South Angela, PA 73407","60470 Belinda Vista Apt. 199, South Angela, PA 73407",4299.02,13,medium
SO-33148802,CUST-4740,brownjeffrey@example.net,2024-10-30,web,"google pay",two-day,True,ONLINE,"72905 Ashley Tunnel Apt. 588, Fitzgeraldstad, AZ 23502","72905 Ashley Tunnel Apt. 588, Fitzgeraldstad, AZ 23502",5281.59,26,low
SO-24038665,CUST-4740,brownjeffrey@example.net,2024-09-24,newegg,newegg,standard,False,ONLINE,"72905 Ashley Tunnel Apt. 588, Fitzgeraldstad, AZ 23502","72905 Ashley Tunnel Apt. 588, Fitzgeraldstad, AZ 23502",4326.51,28,low
SO-27806041,CUST-4740,brownjeffrey@example.net,2025-04-24,web,"credit card",two-day,True,ONLINE,"72905 Ashley Tunnel Apt. 588, Fitzgeraldstad, AZ 23502","72905 Ashley Tunnel Apt. 588, Fitzgeraldstad, AZ 23502",3991.87,12,low
SO-45099660,CUST-5281,isabel06@example.net,2025-04-26,web,ach,standard,False,ONLINE,"247 Bolton Causeway, West Kennethton, OH 81667","247 Bolton Causeway, West Kennethton, OH 81667",5405.49,19,high
SO-13591844,CUST-3589,gdixon@example.org,2025-02-10,web,"credit card",standard,False,ONLINE,"444 Yates Flats Suite 893, Port James, MT 28464","444 Yates Flats Suite 893, Port James, MT 28464",5200.23,17,low
SO-52271116,CUST-3589,gdixon@example.org,2024-11-11,phone,"credit card",standard,False,CSR-0016,"444 Yates Flats Suite 893, Port James, MT 28464","444 Yates Flats Suite 893, Port James, MT 28464",6004.73,35,low
SO-84365941,CUST-3938,victor66@example.net,2024-10-08,web,paypal,two-day,True,ONLINE,"877 Katherine Springs Apt. 813, North Jeffrey, KY 52026","877 Katherine Springs Apt. 813, North Jeffrey, KY 52026",1105.72,8,high
SO-09586934,CUST-3938,victor66@example.net,2024-10-30,phone,"credit card",standard,False,CSR-0004,"877 Katherine Springs Apt. 813, North Jeffrey, KY 52026","877 Katherine Springs Apt. 813, North Jeffrey, KY 52026",7089.92,20,high
SO-54921096,CUST-3938,victor66@example.net,2025-05-21,web,"credit card",two-day,True,ONLINE,"877 Katherine Springs Apt. 813, North Jeffrey, KY 52026","877 Katherine Springs Apt. 813, North Jeffrey, KY 52026",8607.06,30,high
SO-34054602,CUST-3844,howardkeith@example.org,2024-08-31,web,"google pay",overnight,True,ONLINE,"USNS Richardson, FPO AP 05905","USNS Richardson, FPO AP 05905",4783.74,17,high
SO-77195450,CUST-3844,howardkeith@example.org,2025-04-24,web,"credit card",two-day,True,ONLINE,"USNS Richardson, FPO AP 05905","USNS Richardson, FPO AP 05905",4970.2,21,high
SO-47505618,CUST-4535,wwagner@example.com,2025-04-09,web,paypal,standard,False,ONLINE,"26771 Wendy River Suite 761, Guzmanfurt, WA 09484","26771 Wendy River Suite 761, Guzmanfurt, WA 09484",4593.0,18,medium
SO-17492038,CUST-4535,wwagner@example.com,2025-05-07,web,"google pay",two-day,True,ONLINE,"26771 Wendy River Suite 761, Guzmanfurt, WA 09484","26771 Wendy River Suite 761, Guzmanfurt, WA 09484",4024.51,18,medium
SO-92857180,CUST-4535,wwagner@example.com,2024-08-22,web,paypal,standard,False,ONLINE,"26771 Wendy River Suite 761, Guzmanfurt, WA 09484","26771 Wendy River Suite 761, Guzmanfurt, WA 09484",8917.02,34,medium
SO-44138956,CUST-3873,warnerkathleen@example.com,2025-07-07,web,"google pay",standard,False,ONLINE,"1148 Yesenia Way Suite 279, West Joseph, MS 24749","1148 Yesenia Way Suite 279, West Joseph, MS 24749",4676.28,23,high
SO-94137196,CUST-3873,warnerkathleen@example.com,2024-10-27,"social media","apple pay",standard,False,ONLINE,"1148 Yesenia Way Suite 279, West Joseph, MS 24749","1148 Yesenia Way Suite 279, West Joseph, MS 24749",7771.22,31,high
SO-24602480,CUST-3873,warnerkathleen@example.com,2025-01-25,web,"google pay",two-day,True,ONLINE,"1148 Yesenia Way Suite 279, West Joseph, MS 24749","1148 Yesenia Way Suite 279, West Joseph, MS 24749",8489.21,24,high
SO-53506554,CUST-3826,pamelacamacho@example.com,2024-08-08,web,"apple pay",standard,False,ONLINE,"1333 Medina Tunnel, Oconnellmouth, PA 64322","1333 Medina Tunnel, Oconnellmouth, PA 64322",921.74,2,low
SO-62780275,CUST-4992,barbarafletcher@example.com,2025-01-26,web,"google pay",overnight,True,ONLINE,"5743 Terrance Islands Suite 734, Melissafort, MN 30402","5743 Terrance Islands Suite 734, Melissafort, MN 30402",2871.55,16,high
SO-68992938,CUST-4992,barbarafletcher@example.com,2024-10-11,phone,ach,overnight,True,CSR-0019,"5743 Terrance Islands Suite 734, Melissafort, MN 30402","5743 Terrance Islands Suite 734, Melissafort, MN 30402",4549.05,15,high
SO-59408516,CUST-4992,barbarafletcher@example.com,2024-11-22,ebay,ebay,standard,False,ONLINE,"5743 Terrance Islands Suite 734, Melissafort, MN 30402","5743 Terrance Islands Suite 734, Melissafort, MN 30402",4633.29,26,high
SO-43021453,CUST-4632,princejennifer@example.net,2025-04-15,ebay,ebay,standard,False,ONLINE,"364 Valencia Lock Apt. 107, Singhchester, KY 37719","364 Valencia Lock Apt. 107, Singhchester, KY 37719",594.1,2,high
SO-54050671,CUST-4632,princejennifer@example.net,2024-09-02,web,paypal,standard,False,ONLINE,"364 Valencia Lock Apt. 107, Singhchester, KY 37719","364 Valencia Lock Apt. 107, Singhchester, KY 37719",8547.74,28,high
SO-49113427,CUST-4186,rebecca88@example.com,2025-05-19,web,"apple pay",standard,False,ONLINE,"9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875","9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875",1921.61,10,high
SO-48259500,CUST-4186,rebecca88@example.com,2025-01-10,phone,ach,overnight,True,CSR-0003,"9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875","9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875",5347.97,17,high
SO-16094061,CUST-4186,rebecca88@example.com,2025-05-10,web,"google pay",standard,False,ONLINE,"9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875","9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875",4830.8,14,high
SO-32567578,CUST-4816,sean49@example.net,2025-04-22,phone,ach,two-day,True,CSR-0011,"65959 Crystal Mountain Apt. 789, Johnsonfort, PA 50392","65959 Crystal Mountain Apt. 789, Johnsonfort, PA 50392",855.26,3,high
SO-02118058,CUST-3799,bakerjoshua@example.org,2024-10-12,"social media",paypal,standard,False,ONLINE,"6097 Adams Summit Suite 899, Velazquezshire, MA 10713","6097 Adams Summit Suite 899, Velazquezshire, MA 10713",7806.34,30,high
SO-83569097,CUST-3799,bakerjoshua@example.org,2025-01-26,phone,"credit card",two-day,True,CSR-0008,"6097 Adams Summit Suite 899, Velazquezshire, MA 10713","6097 Adams Summit Suite 899, Velazquezshire, MA 10713",633.27,2,high
SO-78977411,CUST-3799,bakerjoshua@example.org,2025-01-07,web,paypal,standard,False,ONLINE,"6097 Adams Summit Suite 899, Velazquezshire, MA 10713","6097 Adams Summit Suite 899, Velazquezshire, MA 10713",162.35,1,high
SO-70152232,CUST-4802,eric62@example.com,2025-03-28,web,paypal,standard,False,ONLINE,"8161 Tamara Ways Apt. 756, Jessicaton, AZ 50893","8161 Tamara Ways Apt. 756, Jessicaton, AZ 50893",1382.22,3,high
SO-90573963,CUST-4657,matkinson@example.org,2025-06-12,ebay,ebay,standard,False,ONLINE,"12590 Mitchell Parks Apt. 275, West Angelaton, OH 86655","12590 Mitchell Parks Apt. 275, West Angelaton, OH 86655",6528.62,16,high
SO-36251841,CUST-4657,matkinson@example.org,2025-05-04,phone,"credit card",standard,False,CSR-0018,"12590 Mitchell Parks Apt. 275, West Angelaton, OH 86655","12590 Mitchell Parks Apt. 275, West Angelaton, OH 86655",4308.29,20,high
SO-55863650,CUST-4657,matkinson@example.org,2025-04-12,web,"google pay",two-day,True,ONLINE,"12590 Mitchell Parks Apt. 275, West Angelaton, OH 86655","12590 Mitchell Parks Apt. 275, West Angelaton, OH 86655",2798.6,10,high
SO-40786750,CUST-3728,cheryl39@example.net,2024-12-14,newegg,newegg,standard,False,ONLINE,"2290 Barbara Prairie Suite 594, Castanedatown, MS 84386","2290 Barbara Prairie Suite 594, Castanedatown, MS 84386",6879.3,43,high
SO-19766716,CUST-4186,rebecca88@example.com,2025-01-23,"social media","credit card",standard,False,ONLINE,"9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875","9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875",4116.91,19,high
SO-60807244,CUST-4186,rebecca88@example.com,2025-04-14,web,paypal,two-day,True,ONLINE,"9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875","9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875",6298.69,24,high
SO-15621451,CUST-4282,tclarke@example.net,2025-01-06,phone,"credit card",standard,False,CSR-0010,"1319 Eric Square, West Justinville, AR 82060","1319 Eric Square, West Justinville, AR 82060",532.83,2,high
SO-79210530,CUST-4282,tclarke@example.net,2024-10-07,phone,ach,standard,False,CSR-0020,"1319 Eric Square, West Justinville, AR 82060","1319 Eric Square, West Justinville, AR 82060",774.15,3,high
SO-75294369,CUST-3660,jennifer11@example.net,2025-03-26,"social media","apple pay",standard,False,ONLINE,"84056 Wendy Village, Drakeville, MT 54329","84056 Wendy Village, Drakeville, MT 54329",4613.91,20,low
SO-42583122,CUST-3660,jennifer11@example.net,2025-01-21,web,"google pay",two-day,True,ONLINE,"84056 Wendy Village, Drakeville, MT 54329","84056 Wendy Village, Drakeville, MT 54329",4299.79,13,low
SO-18551192,CUST-4405,lisa62@example.org,2025-05-11,web,paypal,standard,False,ONLINE,"9386 Melissa Lights Apt. 404, Mcneiltown, WI 06133","9386 Melissa Lights Apt. 404, Mcneiltown, WI 06133",5241.52,20,low
SO-41649143,CUST-4405,lisa62@example.org,2025-05-12,phone,"credit card",standard,False,CSR-0004,"9386 Melissa Lights Apt. 404, Mcneiltown, WI 06133","9386 Melissa Lights Apt. 404, Mcneiltown, WI 06133",929.8,8,low
SO-88172796,CUST-5032,priscillarogers@example.net,2024-11-23,"social media","credit card",standard,False,ONLINE,"1478 Nelson Route Apt. 465, West Zacharyborough, AL 14806","1478 Nelson Route Apt. 465, West Zacharyborough, AL 14806",819.35,14,high
SO-92987739,CUST-5032,priscillarogers@example.net,2024-08-28,web,"credit card",standard,False,ONLINE,"1478 Nelson Route Apt. 465, West Zacharyborough, AL 14806","1478 Nelson Route Apt. 465, West Zacharyborough, AL 14806",8236.33,29,high
SO-97960903,CUST-4432,elizabethmartin@example.com,2024-07-23,web,ach,standard,False,ONLINE,"PSC 9727, Box 8920, APO AA 55809","PSC 9727, Box 8920, APO AA 55809",664.66,4,high
SO-53503079,CUST-4432,elizabethmartin@example.com,2025-07-15,web,"apple pay",standard,False,ONLINE,"PSC 9727, Box 8920, APO AA 55809","PSC 9727, Box 8920, APO AA 55809",522.6,5,high
SO-82014768,CUST-4286,jessicamoreno@example.com,2025-07-12,web,"credit card",overnight,True,ONLINE,"23272 Steven Turnpike Apt. 329, Nicholasborough, NM 67121","23272 Steven Turnpike Apt. 329, Nicholasborough, NM 67121",3111.44,12,medium
SO-71641547,CUST-4718,ymartinez@example.net,2024-09-05,web,"google pay",standard,False,ONLINE,"Unit 5893 Box 2164, DPO AA 07740","Unit 5893 Box 2164, DPO AA 07740",5223.77,13,low
SO-94900792,CUST-4143,myersjenna@example.com,2024-11-30,web,"google pay",standard,False,ONLINE,"997 Sharp Stream, Gomezport, FM 79860","997 Sharp Stream, Gomezport, FM 79860",4987.38,18,high
SO-62902034,CUST-3494,salazarsherry@example.com,2024-09-03,web,"credit card",standard,False,ONLINE,"8500 Walker Expressway, New Davidborough, MT 88826","8500 Walker Expressway, New Davidborough, MT 88826",2720.12,13,high
SO-01759030,CUST-4937,cameronwarren@example.org,2025-01-27,web,paypal,standard,False,ONLINE,"3916 Nicole Lights, Lake Maria, AL 80596","3916 Nicole Lights, Lake Maria, AL 80596",7498.96,30,medium
SO-23384413,CUST-4937,cameronwarren@example.org,2024-12-04,web,"credit card",standard,False,ONLINE,"3916 Nicole Lights, Lake Maria, AL 80596","3916 Nicole Lights, Lake Maria, AL 80596",4662.01,43,medium
SO-99130123,CUST-4586,nicolejackson@example.org,2025-07-13,web,"apple pay",overnight,True,ONLINE,"0353 David Squares Apt. 525, Colemanchester, VI 43714","0353 David Squares Apt. 525, Colemanchester, VI 43714",3295.92,9,low
SO-11639923,CUST-4586,nicolejackson@example.org,2024-12-23,web,"apple pay",two-day,True,ONLINE,"0353 David Squares Apt. 525, Colemanchester, VI 43714","0353 David Squares Apt. 525, Colemanchester, VI 43714",3319.18,22,low
SO-41950239,CUST-5023,anna42@example.org,2024-10-09,ebay,ebay,standard,False,ONLINE,"8692 Logan Well, Austinberg, AK 93863","8692 Logan Well, Austinberg, AK 93863",2472.6,6,low
SO-25527352,CUST-4085,michael56@example.org,2025-07-12,newegg,newegg,standard,False,ONLINE,"87006 Brooke Crescent, Michaelmouth, NM 07009","87006 Brooke Crescent, Michaelmouth, NM 07009",8302.88,34,high
SO-23569463,CUST-4706,fraziermargaret@example.org,2024-11-23,web,"apple pay",standard,False,ONLINE,"3239 Ashley Garden, Gonzalezchester, AS 28558","3239 Ashley Garden, Gonzalezchester, AS 28558",7349.51,30,low
SO-98815439,CUST-5146,martinezmonique@example.org,2025-04-06,web,paypal,standard,False,ONLINE,"USCGC Oconnell, FPO AA 35040","USCGC Oconnell, FPO AA 35040",6013.05,20,medium
SO-77033899,CUST-3500,ptorres@example.net,2024-11-25,ebay,ebay,two-day,True,ONLINE,"87287 Brian Gateway, South Chelseaborough, MP 07362","87287 Brian Gateway, South Chelseaborough, MP 07362",10042.99,47,high
SO-09370397,CUST-3500,ptorres@example.net,2025-01-04,web,"credit card",standard,False,ONLINE,"87287 Brian Gateway, South Chelseaborough, MP 07362","87287 Brian Gateway, South Chelseaborough, MP 07362",4303.65,21,high
SO-21104652,CUST-3555,sergiobanks@example.org,2024-08-05,phone,"credit card",standard,False,CSR-0019,"7275 James Springs Apt. 163, South Justinville, AL 15667","7275 James Springs Apt. 163, South Justinville, AL 15667",8312.67,25,high
SO-94785661,CUST-3555,sergiobanks@example.org,2025-02-01,web,ach,two-day,True,ONLINE,"7275 James Springs Apt. 163, South Justinville, AL 15667","7275 James Springs Apt. 163, South Justinville, AL 15667",4581.06,14,high
SO-71454855,CUST-5074,scottlawrence@example.net,2025-01-11,ebay,ebay,standard,False,ONLINE,"13564 Montoya Extension Apt. 507, South Daniellestad, NM 33815","13564 Montoya Extension Apt. 507, South Daniellestad, NM 33815",764.04,2,high
SO-88760159,CUST-5074,scottlawrence@example.net,2024-12-08,ebay,ebay,standard,False,ONLINE,"13564 Montoya Extension Apt. 507, South Daniellestad, NM 33815","13564 Montoya Extension Apt. 507, South Daniellestad, NM 33815",345.56,6,high
SO-09140136,CUST-4525,ashleyschwartz@example.com,2025-05-23,web,ach,standard,False,ONLINE,"PSC 2279, Box 7555, APO AA 10304","PSC 2279, Box 7555, APO AA 10304",1012.14,3,high
SO-25279009,CUST-4525,ashleyschwartz@example.com,2024-10-27,web,"apple pay",standard,False,ONLINE,"PSC 2279, Box 7555, APO AA 10304","PSC 2279, Box 7555, APO AA 10304",6865.44,37,high
SO-44242038,CUST-3680,brianrivera@example.net,2025-05-28,web,"credit card",two-day,True,ONLINE,"031 Chase Lakes Apt. 343, Port Lauramouth, SD 68401","031 Chase Lakes Apt. 343, Port Lauramouth, SD 68401",2267.66,14,medium
SO-86778084,CUST-4263,kenneth61@example.net,2025-06-07,web,ach,standard,False,ONLINE,"239 Mitchell Via, East Kevin, CA 23036","239 Mitchell Via, East Kevin, CA 23036",4910.81,18,high
SO-89615000,CUST-4263,kenneth61@example.net,2025-06-30,web,ach,standard,False,ONLINE,"239 Mitchell Via, East Kevin, CA 23036","239 Mitchell Via, East Kevin, CA 23036",7795.34,21,high
SO-17469786,CUST-4263,kenneth61@example.net,2024-07-22,"social media",paypal,standard,False,ONLINE,"239 Mitchell Via, East Kevin, CA 23036","239 Mitchell Via, East Kevin, CA 23036",5714.69,27,high
SO-42384845,CUST-3714,sgarcia@example.net,2024-10-22,web,"google pay",standard,False,ONLINE,"04530 Gibson Parkway Apt. 047, Martinezmouth, KY 93501","04530 Gibson Parkway Apt. 047, Martinezmouth, KY 93501",1505.9,5,high
SO-77012743,CUST-3714,sgarcia@example.net,2025-06-12,"social media","apple pay",overnight,True,ONLINE,"04530 Gibson Parkway Apt. 047, Martinezmouth, KY 93501","04530 Gibson Parkway Apt. 047, Martinezmouth, KY 93501",866.76,4,high
SO-91804593,CUST-5349,davisrobert@example.org,2024-11-16,web,ach,standard,False,ONLINE,"593 Johnson Landing Apt. 543, Janetton, CT 42790","593 Johnson Landing Apt. 543, Janetton, CT 42790",3068.77,26,high
SO-36447051,CUST-5349,davisrobert@example.org,2024-10-04,web,paypal,standard,False,ONLINE,"593 Johnson Landing Apt. 543, Janetton, CT 42790","593 Johnson Landing Apt. 543, Janetton, CT 42790",6347.51,25,high
