customer_id,loyalty_tier,clv_bucket,signup_channel,gender,customer_status,mailing_address,billing_address,signup_date,loyalty_enrollment_date,email,email_verified,marketing_opt_in,age,is_guest
CUST-5324,bronze,low,phone,male,active,"35971 michael radial apt. 136, lake brianport, va 85275","35971 michael radial apt. 136, lake brianport, va 85275",2025-04-22,2025-05-07,bernardallen@example.net,unknown,"",29,""
CUST-5325,unknown,unknown,phone,male,inactive,"2600 jacob track suite 608, west jessica, ri 62924","2600 jacob track suite 608, west jessica, ri 62924",2024-10-19,,ramseyyvonne@example.net,True,True,33,""
CUST-5326,bronze,low,"social media",unknown,active,"7765 gary mall apt. 495, kanestad, ct 61618","7765 gary mall apt. 495, kanestad, ct 61618",2024-09-23,2025-02-16,cflores@example.org,True,False,67,""
CUST-5327,silver,medium,"social media",female,active,"759 amanda highway, lake april, la 66354","759 amanda highway, lake april, la 66354",2025-03-08,2025-05-18,roachcharles@example.org,True,False,61,""
CUST-5328,unknown,unknown,"social media",unknown,active,"uscgc delgado, fpo ae 42359","uscgc delgado, fpo ae 42359",2025-03-16,,amandalewis@example.net,True,False,41,""
CUST-5329,bronze,low,website,male,inactive,"5591 christine brook, garnermouth, ny 08490","5591 christine brook, garnermouth, ny 08490",2025-06-29,2025-07-04,lauranewman@example.com,True,True,44,""
CUST-5330,unknown,unknown,email,male,active,"2215 michael ferry, lake russellton, co 01286","2215 michael ferry, lake russellton, co 01286",2024-12-18,,brandon64@example.org,True,False,35,""
CUST-5331,platinum,high,website,male,inactive,"3670 jackson club suite 188, gibsonstad, nv 05734","3670 jackson club suite 188, gibsonstad, nv 05734",2025-06-05,2025-06-29,kharris@example.org,True,True,54,""
CUST-5332,bronze,low,phone,female,active,"85332 christina knolls apt. 252, dixonfurt, mn 35810","85332 christina knolls apt. 252, dixonfurt, mn 35810",2025-06-14,2025-06-27,kingclaudia@example.net,True,False,33,""
CUST-5333,bronze,low,phone,male,active,"233 humphrey prairie apt. 473, adammouth, dc 11902","233 humphrey prairie apt. 473, adammouth, dc 11902",2024-07-28,2025-05-28,omedina@example.com,False,"",38,""
CUST-5334,platinum,high,email,unknown,dormant,"686 kelly lane apt. 673, west joseph, wy 51285","686 kelly lane apt. 673, west joseph, wy 51285",2025-01-12,2025-04-13,gayshari@example.net,True,True,47,""
CUST-5335,platinum,high,phone,unknown,active,"40129 karen common apt. 389, samuelfort, pr 09248","40129 karen common apt. 389, samuelfort, pr 09248",2024-12-28,2025-04-21,rgentry@example.org,True,True,39,""
CUST-5336,gold,high,email,unknown,active,"006 sheri mews suite 302, peterberg, pa 92552","006 sheri mews suite 302, peterberg, pa 92552",2025-05-07,2025-05-23,ronaldmyers@example.com,True,"",39,""
CUST-5337,platinum,high,phone,female,active,"086 alan land, benitezstad, pw 32055","086 alan land, benitezstad, pw 32055",2025-05-07,2025-07-03,lguerra@example.org,True,False,68,""
CUST-5338,gold,high,website,unknown,dormant,"8236 ryan forest apt. 654, east craigmouth, fm 92627","8236 ryan forest apt. 654, east craigmouth, fm 92627",2024-07-31,2025-05-16,washingtonnicholas@example.net,False,True,51,""
CUST-5339,silver,medium,"social media",female,dormant,"14065 travis roads, spencerton, la 04388","14065 travis roads, spencerton, la 04388",2025-03-25,2025-04-14,kingjesse@example.com,True,False,59,""
CUST-5340,bronze,low,"social media",male,active,"741 patrick course, new josephview, ct 92556","741 patrick course, new josephview, ct 92556",2024-10-25,2024-12-05,holmesalexander@example.net,True,True,44,""
CUST-5341,platinum,high,"social media",male,inactive,"372 jasmine route apt. 670, howardville, in 52257","372 jasmine route apt. 670, howardville, in 52257",2024-10-16,2025-01-06,sotocarly@example.net,True,False,63,""
CUST-5342,silver,medium,email,unknown,inactive,"79772 james row apt. 885, south margaretport, vi 79629","79772 james row apt. 885, south margaretport, vi 79629",2025-03-23,2025-04-02,courtneyruiz@example.com,True,False,19,""
CUST-5343,silver,medium,"social media",female,active,"7481 white land apt. 268, north cherylhaven, vt 47663","7481 white land apt. 268, north cherylhaven, vt 47663",2024-10-15,2025-03-31,johngarcia@example.org,True,True,18,""
CUST-5344,silver,medium,phone,unknown,inactive,"0457 terry shores suite 814, johnsonmouth, ia 35499","0457 terry shores suite 814, johnsonmouth, ia 35499",2024-12-08,2025-05-10,josephbailey@example.net,True,True,61,""
CUST-5345,bronze,low,"social media",unknown,dormant,"43292 bethany drive suite 008, joshuaborough, id 82016","43292 bethany drive suite 008, joshuaborough, id 82016",2025-06-15,2025-06-20,ajones@example.net,True,False,19,""
CUST-5346,platinum,high,"social media",female,inactive,"74018 elliott ville apt. 415, garciaburgh, mn 31313","74018 elliott ville apt. 415, garciaburgh, mn 31313",2024-12-28,2025-01-06,danny73@example.org,True,False,61,""
CUST-5347,gold,high,website,unknown,active,"49364 mclaughlin valleys suite 725, east willie, oh 47816","49364 mclaughlin valleys suite 725, east willie, oh 47816",2024-12-31,2025-07-14,patrick43@example.net,True,False,60,""
CUST-5348,silver,medium,email,male,dormant,"60470 belinda vista apt. 199, south angela, pa 73407","60470 belinda vista apt. 199, south angela, pa 73407",2025-06-19,2025-06-21,lauren08@example.com,False,False,65,""
CUST-5349,gold,high,"social media",male,dormant,"593 johnson landing apt. 543, janetton, ct 42790","593 johnson landing apt. 543, janetton, ct 42790",2025-03-14,2025-04-16,davisrobert@example.org,True,False,51,""
CUST-5350,gold,high,email,female,inactive,"822 linda heights, ryanberg, ut 21771","822 linda heights, ryanberg, ut 21771",2024-11-29,2025-04-09,jhernandez@example.net,True,True,49,""
CUST-5351,platinum,high,email,female,active,"7764 veronica squares, new amy, wy 14203","7764 veronica squares, new amy, wy 14203",2024-08-23,2024-12-02,manderson@example.net,True,True,58,""
CUST-5352,silver,medium,"social media",female,active,"571 andrew fork apt. 513, andrewbury, in 92302","571 andrew fork apt. 513, andrewbury, in 92302",2025-05-24,2025-07-08,sarahhart@example.com,False,"",34,""
CUST-5353,platinum,high,phone,female,active,"usns webb, fpo aa 04575","usns webb, fpo aa 04575",2025-04-23,2025-07-08,beverly39@example.com,True,True,68,""
GUEST-100000,unknown,unknown,unknown,unknown,guest,"2244 lauren summit suite 640, pattersonstad, mn 55988","2244 lauren summit suite 640, pattersonstad, mn 55988",,,ejones@example.com,False,False,"",True
GUEST-100001,unknown,unknown,unknown,unknown,guest,"5162 kelly street, nathanfort, nj 66921","5162 kelly street, nathanfort, nj 66921",,,bryanfrench@example.net,False,False,"",True
GUEST-100002,unknown,unknown,unknown,unknown,guest,"97789 fitzgerald forge, burnsberg, id 26878","97789 fitzgerald forge, burnsberg, id 26878",,,elizabethparker@example.net,False,False,"",True
GUEST-100003,unknown,unknown,unknown,unknown,guest,"29219 clayton street, ballhaven, ut 20707","29219 clayton street, ballhaven, ut 20707",,,lauren46@example.net,False,False,"",True
GUEST-100004,unknown,unknown,unknown,unknown,guest,"7684 bauer path, foxmouth, pr 19586","7684 bauer path, foxmouth, pr 19586",,,cynthiahunt@example.net,False,False,"",True
GUEST-100005,unknown,unknown,unknown,unknown,guest,"195 jackson turnpike apt. 881, nguyenfurt, nc 06374","195 jackson turnpike apt. 881, nguyenfurt, nc 06374",,,alexanderwilliam@example.com,False,False,"",True
GUEST-100006,unknown,unknown,unknown,unknown,guest,"482 cantrell corner, lake davidhaven, wy 55556","482 cantrell corner, lake davidhaven, wy 55556",,,lindasmith@example.org,False,False,"",True
GUEST-100007,unknown,unknown,unknown,unknown,guest,"05799 miller forges, south michaelshire, nc 45653","05799 miller forges, south michaelshire, nc 45653",,,schwartzsamantha@example.com,False,False,"",True
GUEST-100008,unknown,unknown,unknown,unknown,guest,"3939 susan mall, port madelineborough, ne 11489","3939 susan mall, port madelineborough, ne 11489",,,ipaul@example.net,False,False,"",True
GUEST-100009,unknown,unknown,unknown,unknown,guest,"4109 nicholas viaduct, christopherhaven, id 79356","4109 nicholas viaduct, christopherhaven, id 79356",,,daniellelong@example.org,False,False,"",True
GUEST-100010,unknown,unknown,unknown,unknown,guest,"817 campos ridge suite 956, choiside, wv 42810","817 campos ridge suite 956, choiside, wv 42810",,,jesserosales@example.org,False,False,"",True
GUEST-100011,unknown,unknown,unknown,unknown,guest,"310 robert shoals apt. 258, heatherton, nm 05359","310 robert shoals apt. 258, heatherton, nm 05359",,,schroederelizabeth@example.com,unknown,False,"",True
GUEST-100012,unknown,unknown,unknown,unknown,guest,"817 ramos turnpike, suzannetown, mt 46987","817 ramos turnpike, suzannetown, mt 46987",,,harrellsamantha@example.org,False,False,"",True
GUEST-100013,unknown,unknown,unknown,unknown,guest,"373 john village, hartmanberg, id 14786","373 john village, hartmanberg, id 14786",,,tcardenas@example.net,False,False,"",True
GUEST-100014,unknown,unknown,unknown,unknown,guest,"814 sonya court suite 593, lake kevinchester, in 15799","814 sonya court suite 593, lake kevinchester, in 15799",,,whiteheadfrancisco@example.com,False,False,"",True
GUEST-100015,unknown,unknown,unknown,unknown,guest,"224 joseph key, larryview, ms 35784","224 joseph key, larryview, ms 35784",,,jimmy87@example.net,False,False,"",True
GUEST-100016,unknown,unknown,unknown,unknown,guest,"668 brandy circles apt. 055, thomasmouth, ga 73267","668 brandy circles apt. 055, thomasmouth, ga 73267",,,taylor64@example.net,False,False,"",True
GUEST-100017,unknown,unknown,unknown,unknown,guest,"4724 yates passage suite 822, adamsside, ca 87565","4724 yates passage suite 822, adamsside, ca 87565",,,kblake@example.com,unknown,False,"",True
GUEST-100018,unknown,unknown,unknown,unknown,guest,"9117 ricardo points, lake tonyfurt, co 17191","9117 ricardo points, lake tonyfurt, co 17191",,,turnerashley@example.com,False,False,"",True
GUEST-100019,unknown,unknown,unknown,unknown,guest,"36291 smith locks suite 613, east kimberlystad, ca 26512","36291 smith locks suite 613, east kimberlystad, ca 26512",,,matthewpadilla@example.net,False,False,"",True
GUEST-100020,unknown,unknown,unknown,unknown,guest,"1793 brian freeway apt. 399, ariasmouth, fm 67525","1793 brian freeway apt. 399, ariasmouth, fm 67525",,,loweashley@example.net,False,False,"",True
GUEST-100021,unknown,unknown,unknown,unknown,guest,"05366 davis lake, east crystal, nd 95110","05366 davis lake, east crystal, nd 95110",,,cmurillo@example.net,False,"","",True
GUEST-100022,unknown,unknown,unknown,unknown,guest,"010 jose track apt. 168, waltersmouth, wv 94276","010 jose track apt. 168, waltersmouth, wv 94276",,,nford@example.org,False,False,"",True
GUEST-100023,unknown,unknown,unknown,unknown,guest,"0103 johnson dale, cisnerosborough, oh 13254","0103 johnson dale, cisnerosborough, oh 13254",,,bellcraig@example.net,False,False,"",True
GUEST-100024,unknown,unknown,unknown,unknown,guest,"5674 daniel corners, glennton, pa 77145","5674 daniel corners, glennton, pa 77145",,,zsantiago@example.org,False,False,"",True
GUEST-100025,unknown,unknown,unknown,unknown,guest,"19634 xavier station, north petermouth, gu 64612","19634 xavier station, north petermouth, gu 64612",,,kaylee63@example.com,False,False,"",True
GUEST-100026,unknown,unknown,unknown,unknown,guest,"5215 elizabeth village suite 579, smithfort, ga 61256","5215 elizabeth village suite 579, smithfort, ga 61256",,,christopher43@example.net,False,False,"",True
GUEST-100027,unknown,unknown,unknown,unknown,guest,"7680 anderson lakes, lake brandonmouth, wv 23634","7680 anderson lakes, lake brandonmouth, wv 23634",,,cuevastom@example.com,False,False,"",True
GUEST-100028,unknown,unknown,unknown,unknown,guest,"usns cook, fpo ap 18172","usns cook, fpo ap 18172",,,qharmon@example.org,False,False,"",True
GUEST-100029,unknown,unknown,unknown,unknown,guest,"407 dana mews, chapmanbury, ga 74480","407 dana mews, chapmanbury, ga 74480",,,alvaradoryan@example.org,False,False,"",True
GUEST-100030,unknown,unknown,unknown,unknown,guest,"8799 andrew row, west kayla, fm 78440","8799 andrew row, west kayla, fm 78440",,,mcdonaldmarc@example.net,False,False,"",True
GUEST-100031,unknown,unknown,unknown,unknown,guest,"uss johnson, fpo ae 95392","uss johnson, fpo ae 95392",,,marylewis@example.org,False,False,"",True
GUEST-100032,unknown,unknown,unknown,unknown,guest,"8060 brandon walks, north brent, nc 62879","8060 brandon walks, north brent, nc 62879",,,zblanchard@example.net,False,False,"",True
GUEST-100033,unknown,unknown,unknown,unknown,guest,"90929 rowland knolls, rodriguezland, dc 81181","90929 rowland knolls, rodriguezland, dc 81181",,,omiller@example.net,False,False,"",True
GUEST-100034,unknown,unknown,unknown,unknown,guest,"817 ramos turnpike, suzannetown, mt 46987","817 ramos turnpike, suzannetown, mt 46987",,,harrellsamantha@example.org,False,False,"",True
GUEST-100035,unknown,unknown,unknown,unknown,guest,"27361 robert course suite 576, north jeffrey, fm 94296","27361 robert course suite 576, north jeffrey, fm 94296",,,rickylam@example.net,False,False,"",True
GUEST-100036,unknown,unknown,unknown,unknown,guest,"418 schultz radial, angelaborough, sc 70310","418 schultz radial, angelaborough, sc 70310",,,younggabriella@example.org,False,False,"",True
GUEST-100037,unknown,unknown,unknown,unknown,guest,"unit 9682 box 1316, dpo ap 22046","unit 9682 box 1316, dpo ap 22046",,,rdowns@example.com,False,False,"",True
GUEST-100038,unknown,unknown,unknown,unknown,guest,"338 crystal rest, diazchester, ma 31107","338 crystal rest, diazchester, ma 31107",,,rhodesshawn@example.net,False,False,"",True
GUEST-100039,unknown,unknown,unknown,unknown,guest,"69902 rebecca run apt. 473, stevenburgh, mn 57692","69902 rebecca run apt. 473, stevenburgh, mn 57692",,,lcampbell@example.net,False,False,"",True
GUEST-100040,unknown,unknown,unknown,unknown,guest,"373 john village, hartmanberg, id 14786","373 john village, hartmanberg, id 14786",,,tcardenas@example.net,False,False,"",True
GUEST-100041,unknown,unknown,unknown,unknown,guest,"7782 angel fall apt. 409, south steven, sc 74056","7782 angel fall apt. 409, south steven, sc 74056",,,cruzdaniel@example.com,False,"","",True
GUEST-100042,unknown,unknown,unknown,unknown,guest,"97041 newton trafficway suite 622, nashburgh, vt 57913","97041 newton trafficway suite 622, nashburgh, vt 57913",,,rwang@example.com,False,False,"",True
GUEST-100043,unknown,unknown,unknown,unknown,guest,"27968 steven ways, east angelaland, nv 30531","27968 steven ways, east angelaland, nv 30531",,,anita55@example.net,False,False,"",True
GUEST-100044,unknown,unknown,unknown,unknown,guest,"149 bernard union, north charlesshire, nm 58872","149 bernard union, north charlesshire, nm 58872",,,acoleman@example.net,unknown,False,"",True
GUEST-100045,unknown,unknown,unknown,unknown,guest,"949 andrea shoal, north alisonchester, nc 74817","949 andrea shoal, north alisonchester, nc 74817",,,npark@example.net,False,False,"",True
GUEST-100046,unknown,unknown,unknown,unknown,guest,"uss johnson, fpo ae 95392","uss johnson, fpo ae 95392",,,marylewis@example.org,False,"","",True
GUEST-100047,unknown,unknown,unknown,unknown,guest,"482 cantrell corner, lake davidhaven, wy 55556","482 cantrell corner, lake davidhaven, wy 55556",,,lindasmith@example.org,False,False,"",True
GUEST-100048,unknown,unknown,unknown,unknown,guest,"6089 bob keys suite 423, olsonstad, nv 21026","6089 bob keys suite 423, olsonstad, nv 21026",,,rgarcia@example.org,False,False,"",True
GUEST-100049,unknown,unknown,unknown,unknown,guest,"01994 jeanette run, west kathleen, nj 05376","01994 jeanette run, west kathleen, nj 05376",,,charlesrobert@example.net,False,False,"",True
GUEST-100050,unknown,unknown,unknown,unknown,guest,"8028 kayla cove apt. 591, lake amber, mn 46826","8028 kayla cove apt. 591, lake amber, mn 46826",,,alvaradomeghan@example.net,False,False,"",True
GUEST-100051,unknown,unknown,unknown,unknown,guest,"8211 elizabeth lodge, vargasburgh, nj 12555","8211 elizabeth lodge, vargasburgh, nj 12555",,,harveylori@example.org,False,False,"",True
GUEST-100052,unknown,unknown,unknown,unknown,guest,"4441 ashley heights, new ellenbury, nd 18113","4441 ashley heights, new ellenbury, nd 18113",,,alexisdavis@example.net,False,False,"",True
